"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 08, 2019","21.720","22.164","22.620","21.408","53.62K","-2.00%"
"Jul 05, 2019","22.164","22.560","22.884","22.128","36.38K","-1.23%"
"Jul 04, 2019","22.440","23.196","23.616","22.068","117.67K","-3.36%"
"Jul 03, 2019","23.220","22.080","23.364","22.080","95.53K","5.91%"
"Jul 02, 2019","21.924","23.628","23.628","21.360","159.90K","-3.28%"
"Jul 01, 2019","22.668","21.720","23.088","21.516","336.27K","4.71%"
"Jun 28, 2019","21.648","21.600","22.152","21.420","86.32K","0.33%"
"Jun 27, 2019","21.576","21.240","21.924","20.832","81.18K","2.80%"
"Jun 26, 2019","20.988","21.960","21.960","20.760","96.03K","-3.37%"
"Jun 25, 2019","21.720","21.648","21.960","20.424","178.45K","0.00%"
"Jun 24, 2019","21.720","22.200","22.800","21.612","102.29K","-3.72%"
"Jun 21, 2019","22.560","22.704","23.196","22.440","74.79K","-1.26%"
"Jun 20, 2019","22.848","22.584","23.640","21.840","180.91K","-0.31%"
"Jun 19, 2019","22.920","24.768","25.080","22.812","152.93K","-6.74%"
"Jun 18, 2019","24.576","24.600","24.888","23.832","79.04K","-0.87%"
"Jun 17, 2019","24.792","24.840","24.960","24.432","44.76K","0.29%"
"Jun 14, 2019","24.720","25.200","25.200","24.648","36.73K","-0.77%"
"Jun 13, 2019","24.912","25.224","25.536","24.720","49.45K","-1.33%"
"Jun 12, 2019","25.248","25.128","25.464","24.696","53.74K","1.64%"
"Jun 11, 2019","24.840","24.600","25.344","24.408","90.21K","0.10%"
"Jun 10, 2019","24.816","25.464","25.920","24.480","89.71K","-2.36%"
"Jun 07, 2019","25.416","25.800","25.968","25.248","65.07K","-0.38%"
"Jun 06, 2019","25.512","25.464","26.352","24.816","133.05K","-0.56%"
"Jun 05, 2019","25.656","26.088","26.304","25.344","120.17K","-0.09%"
"Jun 04, 2019","25.680","25.680","27.600","24.720","193.88K","-1.29%"
"Jun 03, 2019","26.016","28.944","28.944","23.064","495.81K","-9.82%"
"May 31, 2019","28.848","28.800","28.992","28.080","146.97K","1.09%"
"May 30, 2019","28.536","27.168","29.040","27.168","194.92K","4.76%"
"May 29, 2019","27.240","27.864","27.936","26.760","138.28K","-2.32%"
"May 28, 2019","27.888","26.544","28.056","26.472","409.05K","4.22%"
"May 27, 2019","26.760","25.824","26.808","25.824","115.27K","3.72%"
